rgiid,name,x,y,surge,bed_elev,thickness,surface_elev,width,runoff,bed_slope,surface_slope,driving_stress,WH,cmb
RGI60-07.00366,Andrinebreen,569452.1270462051,8658646.767381048,1,208.53399658203125,188.46600341796875,397,2364.1783850457105,2.099063461,10.622657419972558,9.337798592,-414942.7891,0.079717336,-0.778880717
RGI60-07.00366,Andrinebreen,569542.4463865138,8658565.304729663,1,173.5973358154297,205.4026641845703,379,2307.398243468403,2.161527198203608,16.026091196528803,8.41812215,-148245.0038,0.089019165,-0.858464616
RGI60-07.00366,Andrinebreen,569632.7657294204,8658483.842053058,1,131.3341827392578,234.6658172607422,366,2210.404077288707,2.2045258786846413,19.161027469009767,6.100721509630766,158962.57576525366,0.1061642166117357,-0.91717445
RGI60-07.00366,Andrinebreen,569723.0850749265,8658402.379351236,1,103.2346191,257.7653809,361,2122.8427921146526,2.247524571805012,13.008569223308564,2.354013516472993,234160.0219646512,0.1214246207099509,-0.939469857
RGI60-07.00366,Andrinebreen,569813.4044230338,8658320.916624194,1,111.9926300048828,253.0073699951172,365,2035.9184393536232,2.2905232775666184,-4.11850809,-1.883591996,426904.0957129146,0.1242718593753901,-0.920923078
RGI60-07.00366,Andrinebreen,569903.7237737443,8658239.453871928,1,144.65443420410156,223.34556579589844,368,1944.606738327544,2.309665557494451,-15.03130846,-1.412916448,-271965.6943,0.1148538475126268,-0.907571711
RGI60-07.00366,Andrinebreen,569908.1520610072,8658153.562812835,1,148.63381958007812,217.36618041992188,366,1893.5582819022693,2.312061598264327,-2.649138136,1.3321402951086576,-194598.3212,0.1147924426184314,-0.919043252
RGI60-07.00366,Andrinebreen,569912.5803356583,8658067.671752434,1,153.8280487060547,210.1719512939453,364,1825.9103447582424,2.314457638735301,-3.456146479,1.3321402849441095,118730.85458809428,0.1151052963237211,-0.930562422
RGI60-07.00366,Andrinebreen,569917.0085976963,8657981.780690739,1,159.4676971435547,200.5323028564453,360,1755.2435372233494,2.316853678906996,-3.751707295,2.662841865952488,201672.69655429796,0.1142475665648488,-0.951263608
RGI60-07.00366,Andrinebreen,569921.4368471208,8657895.889627734,1,164.59408569335938,191.40591430664065,356,1684.1311351096297,2.319249718779791,-3.411113821,2.662841845601456,85832.81745431783,0.1136526190368073,-0.972060052
RGI60-07.00366,Andrinebreen,569925.8650839308,8657809.998563431,1,167.8826446533203,184.1173553466797,352,1612.7344903155804,2.322576211895041,-2.189738909,2.6628418255967268,-241849.1901,0.1141647037700865,-0.993006709
RGI60-07.00366,Andrinebreen,569930.2933081255,8657724.107,1,167.8826446533203,184.1173553466797,352,1541.2964684711997,2.326689597,-2.189738909,2.6628418255967268,-231136.1882,0.1194561585736352,-0.995683441
RGI60-07.00366,Andrinebreen,569934.7215,8657638.216,1,170.18624877929688,177.81375122070312,348,1469.816087929708,2.330802982,-1.534271579,2.662841785246295,-261179.2013,0.120976871,-1.016824231
RGI60-07.00366,Andrinebreen,569939.1497186656,8657552.325362697,1,163.8102569580078,181.1897430419922,345,1398.329414,2.3349163677457128,4.239866915776169,1.9977604930521964,-225600.2578,0.1295758647333754,-1.03343564
RGI60-07.00366,Andrinebreen,569943.5779050097,8657466.434,1,159.8057098388672,184.1942901611328,344,1327.010153861014,2.339029753017817,2.665864445197951,0.6661601342929158,111944.44109356984,0.1388039794761243,-1.040839773
RGI60-07.00366,Andrinebreen,569948.0060787352,8657380.543222362,1,159.22848510742188,182.77151489257807,342,1255.7155970033457,2.343143138284156,0.3845356556247497,1.332140204313638,86095.43832589214,0.1455516801166969,-1.0529218
RGI60-07.00366,Andrinebreen,569952.4342398419,8657294.652150236,1,158.3106231689453,181.6893768310547,340,1192.3041033927022,2.347256523544996,0.6114473630349236,1.3321401941543998,124356.56203410625,0.1523850973204381,-1.065053333
RGI60-07.00366,Andrinebreen,569956.8624,8657208.761,1,147.7714844,187.2285156,335,1130.055981617633,2.353396110379725,6.986240228957905,3.327205630923358,136796.4672082943,0.1656807438486272,-1.090407725
RGI60-07.00366,Andrinebreen,569961.2905241932,8657122.870002083,1,147.7714844,187.2285156,335,1157.7521327630598,2.359651727756777,6.986240228957905,3.327205630923358,140149.16450258048,0.1617172711901342,-1.092385256
RGI60-07.00366,Andrinebreen,570051.6097304329,8657041.407043634,1,158.91586303710938,174.08413696289062,333,1117.871022577136,2.366047266355839,-5.23513743,0.942050145,168614.34913209337,0.1557282847904561,-1.101617447
RGI60-07.00366,Andrinebreen,570141.9289392809,8656959.944,1,181.17247009277344,147.82752990722656,329,1263.1564758085992,2.372442806800521,-10.36963942,1.883590935701052,151328.37175526796,0.1170302593054403,-1.120210478
RGI60-07.00366,Andrinebreen,570146.3570398878,8656874.052956052,1,182.6367034912109,138.36329650878906,321,1327.4040972742753,2.381065295741908,-0.975363304,5.314227836352094,-152056.4795,0.1042360022791158,-1.159759105
RGI60-07.00366,Andrinebreen,570150.7851278707,8656788.162,1,170.33636474609375,141.66363525390625,312,1440.2167121913153,2.390277508181523,8.139167423866107,5.973966491637461,195785.5889,0.098362721,-1.20414187
RGI60-07.00366,Andrinebreen,570155.2132032289,8656702.270744363,1,159.5653076171875,143.4346923828125,303,1522.3201449304772,2.399489720277555,7.138403924323476,5.973966446540132,164794.5381008184,0.094221109,-1.248677221
RGI60-07.00366,Andrinebreen,570159.6412659616,8656616.379636561,1,159.5653076171875,143.4346923828125,303,1561.4192474334802,2.408701932029781,7.138403924323476,5.973966446540132,169027.1028202672,0.091861742,-1.250935507
RGI60-07.00366,Andrinebreen,570164.0693,8656530.488527453,1,154.1438446044922,140.8561553955078,295,1592.4424252276249,2.417914143438563,3.606951436,5.314227675759147,-100655.5445,0.088452903,-1.291176188
RGI60-07.00366,Andrinebreen,570168.4973535473,8656444.597417038,1,146.99575805664062,139.00424194335938,286,1612.1527129342285,2.427126354503673,4.751063549001687,5.973966311263491,-223928.4939,0.086222751,-1.336298131
RGI60-07.00366,Andrinebreen,570172.9253783986,8656358.706,1,149.2347412109375,133.7652587890625,283,1662.738536537464,2.4363385652248843,-1.491251119,1.9977596926996275,-221713.3576,0.080448763,-1.353127099
RGI60-07.00366,Andrinebreen,570177.3533906215,8656272.815192292,1,138.01242065429688,138.98757934570312,277,1756.5663475284805,2.444653851603895,7.434194452279642,3.990673613508112,222943.5410988668,0.079124583,-1.384118732
RGI60-07.00366,Andrinebreen,570181.7813902146,8656186.924077962,1,130.27040100097656,142.72959899902344,273,1843.6708432236635,2.449383160051581,5.1437912345672085,2.6628406585764552,-239037.0052,0.077415988,-1.405087397
RGI60-07.00366,Andrinebreen,570186.2093771776,8656101.032962324,1,125.27848815917967,143.7215118408203,269,1921.3592421974645,2.454112468087434,3.321834860213563,2.6628406383078738,-49503.14475,0.074801999,-1.426109202
RGI60-07.00366,Andrinebreen,570276.5284754217,8656019.569814049,1,145.13937377929688,126.86062622070312,272,2004.7325100850967,2.4640616545050067,-9.273966968,-1.412915546,-38209.27276,0.063280575,-1.409231784
RGI60-07.00366,Andrinebreen,570280.9564,8655933.679,1,132.60926818847656,133.39073181152344,266,2034.042326544503,2.472251183194812,8.289109316511563,3.990672906153786,246039.5503711547,0.065579133,-1.437077022
RGI60-07.00366,Andrinebreen,570285.3843888016,8655847.787550982,1,118.16398620605467,140.8360137939453,259,2019.2751744161085,2.4804407110388045,9.534309413946405,4.653071816921803,-31087.03846,0.069745825,-1.469646548
RGI60-07.00366,Andrinebreen,570289.8123265423,8655761.896417486,1,107.29852294921876,145.70147705078125,253,1968.225942973169,2.4886302380371386,7.200315087588754,3.9906728454383513,227657.81182786825,0.074026804,-1.497434465
RGI60-07.00366,Andrinebreen,570294.2402516486,8655676.005282683,1,100.83732604980467,147.1626739501953,248,1926.263601,2.4968197641893566,4.296312687883026,3.327203708924975,-259288.6136,0.076397993,-1.520447651
