crevasse,stress
1,155180.76250053413
1,145519.96904159637
1,134469.55791343222
1,121967.29715497466
1,108299.13241237693
1,97268.63428365155
1,117827.0683196871
1,123754.20706386838
1,129750.82041166128
1,134497.19049801258
1,137792.76076707532
1,139724.10655593243
1,175841.2622472645
1,176817.11747883313
1,178397.2608855301
1,180704.66233466147
1,183908.78210235154
1,187936.0259852067
1,192681.6328761977
1,197900.16044070403
1,203304.36100790414
1,208634.42078001297
1,213525.35789244046
1,217572.4914494344
1,220411.11731973107
1,221795.00337303654
1,221381.68127201844
1,218917.12984723388
1,214448.61297363573
1,208198.9829635648
1,200507.6770873061
1,191883.4156776059
1,183545.8781332614
1,176855.2075112428
1,174475.58612999748
1,176903.40295027933
1,182551.1484509485
1,189351.28619849845
1,196013.0755632958
1,201919.32747437508
1,212264.0950763708
1,211343.70898418315
1,208980.68980167437
1,204938.73958627586
1,199214.4037495921
1,192311.56873557257
1,184433.6529641961
1,175897.05279642236
1,167046.78107973465
1,142058.5681845701
1,150205.51964393156
1,159439.90012288908
1,168309.26491237257
1,176234.93106884666
1,182997.7282947019
1,188334.22545490277
1,192058.8395958067
1,194310.65174308402
1,195237.1022
1,195027.0451582924
1,193671.4746457387
1,191299.55767883814
1,188017.8012108439
1,183763.93426713266
1,178644.45569002625
1,172578.76032477542
1,165654.7605827196
1,157686.1977193271
1,148853.28531667095
1,139229.1317787269
1,129099.30799857932
1,119398.01267443733
1,111821.88483602215
1,109285.91156791002
1,115379.42272097507
1,122195.06441034566
1,127751.94812872395
1,131698.38039307098
1,134160.55387636615
1,134766.2133106077
1,182942.04326476503
1,182166.30057512227
1,183079.23459934353
1,185090.48844155058
1,188526.7556
1,193325.08656073656
1,199113.76460418783
1,205399.33104391556
1,211663.76511951894
1,217344.0091325492
1,221998.5358538736
1,225242.40966971096
1,226836.58107311832
1,226505.0109486846
1,224095.95199076246
1,219702.43444001104
1,213597.64282605023
1,206045.55023149747
1,197392.19216454896
1,188355.04938249828
1,180263.35418784892
1,175190.82098401236
1,174756.66707507096
1,178597.46719049537
1,184852.71979106497
1,191831.11642846433
1,198543.27063692227
1,208656.3662473888
1,213067.15996150338
1,213047.11292461847
1,211438.1295977269
1,208181.79102632677
1,203245.06076791295
1,197171.02837478466
1,190228.20204958224
1,182723.60611165693
1,148343.46693057482
1,156093.92118297576
1,165050.3771021936
1,173624.31905326224
1,181145.51113261643
1,187352.3244488714
1,191973.54095194646
1,194870.0995101461
1,196228.83301032457
1,196252.6625081931
1,195100.29968030832
1,192815.28024047014
1,189418.11694807344
1,185086.53512444734
1,179827.7425811929
1,173680.94645609823
1,166628.48018463043
1,158853.37427799794
1,150546.3289047454
1,142035.08369737002
1,133952.9019852988
1,127204.86343701277
1,122563.85569309228
1,120860.48014817381
1,106625.23440799674
1,113888.86614618289
1,119935.2891462875
1,124360.70913352961
1,127139.75414828483
1,127906.27529781511
1,127220.58943801954
1,191411.25706157452
1,190144.0083892945
1,188338.65754843687
1,188087.76911093763
1,188855.0171438699
1,191193.42196717436
1,195311.3088641833
1,200876.49175273342
1,207289.5293012406
1,213835.0553694176
1,219803.9441045574
1,224607.9704359196
1,228038.78031090656
1,229624.45064368044
1,229252.29140491103
1,226812.21913502662
1,222606.36998017755
1,216629.63472423877
1,209407.15392782207
1,201120.28291129047
1,192240.28612623725
1,183684.24997961798
1,177032.61655764998
1,174077.1330040224
1,175500.07702657775
1,180352.13383964848
1,186974.64527351482
1,194037.01879400975
1,205954.9675035349
1,209864.7386771847
1,212300.00745637264
1,213218.50564887666
1,212499.68911153218
1,210027.03760490924
1,206018.37153776916
1,200842.34808580746
1,194835.05458492142
1,188330.12187404232
1,150440.20387687453
1,153698.58213250493
1,160813.28372014267
1,169245.24568936927
1,177558.74986331665
1,184652.8105526273
1,190326.82642887274
1,194280.93920492358
1,196409.3205464029
1,196938.75686759787
1,196078.07195070485
1,193992.9272630316
1,190697.88302493974
1,186303.5189656598
1,180854.89253856658
1,174477.27319843133
1,167194.31119522467
1,159204.52639943003
1,150964.37661232532
1,143065.94732398502
1,136587.71538818645
1,132309.72076415576
1,130360.95511240432
1,129869.84846365794
1,98864.56400649779
1,105878.92264818017
1,112038.70759734497
1,116630.84468632765
1,119570.4358002767
1,120368.4297963489
1,119630.52322575454
1,198829.3240966119
1,197292.48989493336
1,196034.04230893392
1,195727.95673662378
1,198943.18174453496
1,203777.87489789157
1,209677.2744878676
1,215861.22161950788
1,221544.46932741435
1,226140.88266364107
1,229236.97378202787
1,230547.97369815147
1,229880.87888337602
1,227263.4580777938
1,222935.30057895507
1,217241.12924163777
1,210389.33194056305
1,202779.56997913873
1,194260.11986253026
1,185933.1086244583
1,178741.38890861344
1,174114.77122535591
1,173226.55980863885
1,176088.24173670993
1,181656.34609951774
1,188413.30933604063
1,195494.84352073778
1,206437.54155736556
1,209827.36930839386
1,211686.9654721101
1,211860.05952943795
1,210288.70504638492
1,207187.7768701753
1,202921.03817977422
1,197852.72469870214
1,157979.1074305211
1,155932.9776409282
1,158388.3232121078
1,164731.97186081382
1,172667.73904240085
1,180352.73958636163
1,186948.9703908256
1,192038.28907717956
1,195306.86481630866
1,196695.03850137567
1,196395.55024733307
1,194669.66284132787
1,191640.33221356582
1,187300.4520480803
1,181772.0694861088
1,175106.80437053132
1,167485.74190358285
1,159093.34973268415
1,150444.02258925975
1,142612.11274346843
1,137060.69570990402
1,134832.0357526911
1,135422.40243249093
1,136970.65898473855
1,99135.15724
1,105116.41550306174
1,109554.28396411744
1,112412.12976044916
1,113079.07077228074
1,112205.34014447255
1,110602.58189096638
1,204843.58228038443
1,203293.00521452396
1,202064.6215444502
1,201054.82185958952
1,203778.26274419317
1,207755.34734715451
1,212746.9114240643
1,218062.08194200907
1,222918.44456135077
1,226755.5761222365
1,229161.66905850908
1,229820.4343
1,228590.76951374547
1,225623.57701275585
1,221099.92352891358
1,215514.90793270664
1,209063.8317
1,201919.40115796024
1,194336.78398575066
1,186702.28469488458
1,179730.34598091836
1,174387.6118198191
1,171749.12288172296
1,172466.45925001203
1,176348.9657487813
1,182395.35993760652
1,189278.11289519916
1,195831.3842724098
1,201374.2658864876
1,205605.39558308368
1,208322.81071582087
1,209320.12440421246
1,208653.7626392079
1,206449.6735
1,203098.3752697602
1,198920.4897629099
1,162901.85347577246
1,160735.16160122125
1,162633.4259828974
1,168221.0636824507
1,175354.57866271492
1,182331.50884786656
1,188251.31411728243
1,192583.51536320642
1,195161.54081003892
1,195735.5061081257
1,194619.40370396612
1,191981.20157849148
1,187939.53254153297
1,182475.6794
1,175670.7928793913
1,167659.39191760845
1,158719.39041671247
1,149393.0284368421
1,141079.51505736558
1,135926.27612740867
1,135359.6309256872
1,138211.49190937149
1,141873.9487197371
1,126997.3820345305
1,123714.82115317872
1,121037.03112677601
1,118872.2125106525
1,99970.63221201541
1,103965.54188813089
1,106526.8343
1,106996.10968081666
1,105915.62331946482
1,104342.60767431548
1,101547.69709159377
1,209699.5158142463
1,208082.2233857725
1,206931.59676741535
1,206152.48576900325
1,209044.51201488837
1,212330.86995318465
1,216351.57141016863
1,220510.25574188543
1,224151.1569392697
1,226795.27981017836
1,228075.3523659815
1,227707.22022639302
1,225594.44485309126
1,221960.34732616963
1,217182.33680791987
1,211645.8194911944
1,205624.28191474106
1,199250.7237109175
1,192686.26937585507
1,186154.09645629898
1,179985.1552354038
1,174746.2863215086
1,171148.0093689471
1,170001.50070749328
1,171795.47485872917
1,176267.63405734074
1,182386.76092974137
1,188880.83665772172
1,194812.97484067467
1,199659.10697227702
1,202994.89962566763
1,204850.87211789624
1,204931.35302199688
1,203559.45355979892
1,201073.1865670687
1,197748.85490466456
1,166520.0661862311
1,164761.37868648133
1,166536.4743
1,171391.9326463385
1,177613.1762788957
1,183668.41487619583
1,188711.69821832946
1,192239.8252765204
1,193869.35793779325
1,193632.87183254483
1,191639.4813196606
1,188057.42069373807
1,182973.63307514667
1,176306.58006696284
1,168139.71412006387
1,158762.00541184604
1,148735.04475542935
1,133042.67692127425
1,127217.39119155233
1,121907.02052328463
1,117408.04581633107
1,113554.16088694168
1,110342.49701314603
1,107723.36935969873
1,105796.45244812567
1,104662.23812549796
1,92490.09788
1,96749.02964013787
1,100060.55055250472
1,102251.18722641171
1,102460.15260789072
1,101325.47560546051
1,99820.92436139236
1,97279.47612531096
1,216182.03786438992
1,213793.23358627714
1,212051.72033082144
1,210888.8421414213
1,210270.5215439696
1,214120.88469667526
1,216972.14926624956
1,220136.43671794402
1,223101.25598735065
1,225354.76183542213
1,226528.89059681707
1,226348.99416096316
1,224597.93732575382
1,221270.62369159525
1,216770.5065224524
1,211431.1871
1,205839.3486
1,200241.18433630656
1,194762.8347880365
1,189439.7134717696
1,184296.28362809666
1,179407.8555530203
1,174936.56019935198
1,171247.55893217816
1,168928.74422237938
1,168721.4582071045
1,171063.45500239346
1,175565.33639593638
1,181235.26708023966
1,186992.21738516187
1,198111.26957846055
1,198922.71443279035
1,198307.66811016118
1,196626.58079970008
1,169093.87955904257
1,168157.6521717881
1,170076.58832238434
1,174317.1378407133
1,179551.4831660297
1,184501.57839364716
1,188468.18215964446
1,190973.13116146147
1,191674.3557865235
1,190501.62618711585
1,187622.42966474895
1,183109.05099821635
1,177015.36139425827
1,169212.6491657822
1,159861.20350069765
1,149464.50981263566
1,137175.1035781124
1,129935.38874410781
1,123028.30198215939
1,117413.01823489771
1,113077.17610018664
1,109288.7199
1,105925.16123080965
1,102605.00067498723
1,99603.22273167576
1,97377.10400755629
1,96183.77885964932
1,95604.01860516246
1,94822.08148517061
1,93158.96672
1,90589.33680838761
1,87724.37042555085
1,86145.33363
1,86345.91948378923
1,88784.57329
1,92478.76833
1,95650.48877463533
1,98135.62841478681
1,99727.73985
1,99736.35470019576
1,98509.29680515952
1,97289.83696
1,95159.13667426642
1,219950.62405856722
1,217344.28548474816
1,215370.22587043987
1,214108.23649892994
1,213528.99663212858
1,218550.56951161395
1,221159.67342273094
1,223653.7548258141
1,225554.33066302416
1,226455.2210259122
1,226100.4319136654
1,224302.47387949194
1,220973.4124046444
1,216093.50415164826
1,210324.91917994688
1,204247.51363718926
1,198392.57481900154
1,193129.98618348766
1,188584.21301806078
1,184641.18786718947
1,181200.3817907897
1,177795.9327414517
1,174582.33309967874
1,171551.25185981134
1,169011.80691459816
1,167539.5450760797
1,167785.83058517412
1,170025.81015603736
1,173914.38799055407
1,178611.49013591357
1,183171.4827952775
1,190518.15347588225
1,190546.4341159478
1,171318.98353177018
1,171441.39741854623
1,173591.50357323236
1,177226.52959588278
1,181345.03354653958
1,185026.31315373254
1,187730.94736509657
1,189022.60719487254
1,188629.38169128096
1,186508.51666711515
1,182752.97183320174
1,177411.88826860164
1,170532.61780758665
1,161892.04478342397
1,151998.8687650646
1,133885.55801641874
1,125855.55334516082
1,119271.84636122253
1,115046.8488079184
1,112374.49823820413
1,109884.8609245997
1,107256.90383848478
1,103906.07670078117
1,100421.50513082689
1,97138.62161002784
1,94871.58407
1,93736.19002348087
1,92807.59274191444
1,91371.34318671921
1,89699.45458475439
1,88360.22857
1,88359.56905611457
1,89337.97880070949
1,91502.78535131982
1,94282.30050549972
1,96483.13082
1,98065.47778153927
1,99190.42027400991
1,98908.59766061392
1,97759.03303
1,96753.86928444335
1,95042.8776
1,223223.7858
1,220336.44353193685
1,218065.75067165456
1,216575.37243044964
1,216014.0399813525
1,222076.84481127185
1,224546.68066201423
1,226521.45180999362
1,227534.5498975739
1,227266.56733445474
1,225560.12432952132
1,222145.46440954396
1,217093.5858425938
1,210602.5534095907
1,203353.95159793363
1,196216.66882257978
1,189675.03229617284
1,184506.18896497786
1,180788.57518382985
1,178264.1812343705
1,176429.84411147682
1,174812.8495492636
1,173132.38499786076
1,171291.1546014527
1,169404.0625208556
1,167746.11836202402
1,166783.70645736935
1,166944.1573950271
1,168451.56240589815
1,171065.8867301111
1,174063.14505555367
1,176737.02373592387
1,178713.5784749545
1,180390.36358119998
1,177425.9967780897
1,180342.99139815182
1,183230.46284219666
1,185440.30008160757
1,186681.88147067878
1,186579.96331478824
1,184955.00539430985
1,181791.5965456496
1,177190.45573492235
1,171180.99805190464
1,163818.2922166942
1,155202.36583371554
1,146171.0031120071
1,138322.86673373243
1,129306.66121281697
1,121774.2587505138
1,117040.04091824866
1,115370.35455948884
1,114891.0747901999
1,113564.27124228438
1,111554.88802680427
1,108568.67299325208
1,105111.84922562803
1,101619.27413530815
1,98759.61063741262
1,97055.55069928714
1,95605.31674094175
1,94080.72026904159
1,92716.81954358754
1,92044.78881225173
1,92508.1725
1,93480.83802674658
1,95171.78604297352
1,97067.07662891503
1,98420.81729614304
1,99298.52163627531
1,99913.04881513749
1,99575.70341356285
1,98540.56212
1,97713.69880177395
1,225622.0776103283
1,222454.18682387067
1,219898.24385283026
1,218227.34275552447
1,217650.49938839985
1,224650.58860869525
1,226987.77207017323
1,228517.95701498303
1,228781.96740242618
1,227528.91192327876
1,224589.51224372152
1,219833.48122775657
1,213231.12530717734
1,205089.0918104982
1,196189.6158013495
1,187486.24380377604
1,179970.68593237968
1,170219.5804212063
1,170097.88007784658
1,170256.48525978983
1,170290.61074198683
1,170020.02184692165
1,169439.67209330035
1,168647.15394795628
1,167684.32952125766
1,166844.56428739766
1,166388.78040760162
1,166484.16172403915
1,166890.60933297983
1,167306.31229573305
1,167698.12932789495
1,168176.62470963981
1,176632.91770022374
1,177965.14767063697
1,179734.97973853265
1,181790.26796850152
1,183742.95578551173
1,185214.14177663677
1,185802.31875812242
1,185328.88954674755
1,183642.93051469137
1,180630.53443154244
1,176354.5729493854
1,170972.42689576338
1,164563.97719983823
1,157427.20667522526
1,150003.2815427701
1,143718.09127863887
1,132775.54413057404
1,123952.15911078807
1,118304.23262018191
1,116530.46574928322
1,117421.33521661234
1,118298.28538579927
1,117641.32006972146
1,116015.30926056542
1,113314.08357325995
1,110189.44870283932
1,106914.63616835795
1,104100.16237448934
1,102206.33267857588
1,100512.38461836874
1,98880.39771896433
1,97517.64303643239
1,96874.52408872495
1,97213.16977923222
1,97875.13319
1,98964.21208928584
1,100155.47447251323
1,100841.03916053326
1,101196.73208020633
1,101457.00956669103
1,101069.32590337205
1,100164.11858386472
1,99521.25835888794
1,226745.17625108725
1,223356.75766473432
1,223647.4605172535
1,226296.11740285592
1,228425.15282001282
1,229481.46790883248
1,229039.1916129342
1,226911.88150789813
1,222960.7106977599
1,217127.5754623612
1,209083.51571791962
1,199593.20891275347
1,188958.38212787342
1,178598.29799788597
1,160845.3492547741
1,162465.42761080244
1,164469.24429502976
1,166332.01239451062
1,167892.94464823834
1,169098.57618762125
1,169850.64722706785
1,170008.87830462708
1,169503.01618092833
1,168449.0621557017
1,166921.86948704603
1,164893.05140141016
1,162554.40079132424
1,160494.47866716827
1,159510.8515201579
1,177651.99410851632
1,179761.70541777543
1,181760.1322748137
1,183634.23339864257
1,185281.5250550506
1,186555.4122918226
1,187201.7840300263
1,187029.08690053292
1,185815.90155745306
1,183493.48825425413
1,180071.13872125826
1,175582.3223994299
1,170183.03314596292
1,164205.21328269466
1,157952.18602683806
1,152020.58774067945
1,147280.9592609488
1,136035.45088447325
1,126472.9485756235
1,118960.84082019942
1,116299.8703717198
1,117189.60379324846
1,119470.88975801489
1,120427.5593454763
1,119030.2649790462
1,116723.38181731681
1,114106.61401358101
1,111289.87162791316
1,107045.77433617499
1,105330.2179839912
1,103577.44696476073
1,102097.69106485361
1,101277.67641813385
1,101277.25095047658
1,101533.8972101021
1,102112.13317514521
1,102774.25912155953
1,102994.61486641211
1,102910.27996451072
1,102984.3964007521
1,102591.26638254628
1,101808.39214751871
1,101391.99590501262
1,224386.10918805914
1,226943.71523704744
1,228742.13969160517
1,229238.3941
1,228074.46887636255
1,225147.18809552607
1,220327.09553716937
1,213427.86906531776
1,204397.7802219199
1,193598.427
1,181754.50206140894
1,169856.46098196463
1,151231.3670689681
1,154558.6714349163
1,158247.57509229946
1,161995.86400095565
1,165473.81584818155
1,168672.8807497715
1,171349.52173984708
1,173203.49309278166
1,174004.23109774006
1,173658.41597964513
1,172197.52024281336
1,169610.1509197223
1,166214.7362140953
1,162968.09570277014
1,161155.3350031956
1,161630.12196572698
1,184576.11141355583
1,187026.11886388712
1,189024.08801513887
1,190414.17376085548
1,191152.96109890073
1,191162.5322360884
1,190162.0329186762
1,188189.7869
1,185097.27475639808
1,180922.2659985471
1,175796.5331636291
1,169822.81879534322
1,163516.14170261982
1,157422.65895818375
1,152179.20104152046
1,148688.26669107744
1,147489.9513040387
1,148598.61230962363
1,147423.62352451676
1,138750.04226011696
1,129231.8032680077
1,120781.03489944004
1,116132.73786018103
1,116312.21160293577
1,118538.12062851537
1,120973.97792241554
1,121719.80900569414
1,120566.78266285734
1,118738.13288491948
1,116733.77090281181
1,111064.26521127185
1,109423.74796351416
1,107669.90798426833
1,106059.9505820726
1,105002.07608505482
1,104689.37938435467
1,104574.41205291287
1,104660.63117941268
1,104898.48689866038
1,104726.93104786541
1,104444.5510504349
1,104342.37245199153
1,104023.1875684989
1,103525.39240955304
1,103332.82324318476
1,224165.46481129128
1,226501.95195275545
1,227844.10775047448
1,227711.11352789175
1,225821.44659040408
1,222144.18367211518
1,216577.48836389638
1,187580.91754290325
1,174694.61934700978
1,161752.44960814386
1,152981.39469695222
1,158109.01942882995
1,163297.70351854226
1,168420.15419670756
1,173075.16842378484
1,176821.72839669336
1,179415.13294231985
1,180637.47213855188
1,180490.2950720312
1,179050.3509275577
1,176747.3083956793
1,174519.93105666872
1,173556.64589782717
1,174219.5725159064
1,176822.74786926195
1,191776.4710786326
1,194297.5048068924
1,196046.36083100378
1,197082.81192146044
1,197329.66973542774
1,196650.95994362084
1,194990.8498754869
1,192267.13053884511
1,188430.81753197484
1,183472.7312277859
1,177489.81459415852
1,170679.27319297835
1,163482.10340050445
1,156594.70914634198
1,151022.8642894334
1,147721.18726309785
1,147330.99799433065
1,149273.66516838523
1,158818.44802527013
1,154567.7061562074
1,148434.21674808717
1,140662.6759288248
1,131940.7071210852
1,123712.38991359077
1,117852.01789284786
1,116122.74454765653
1,117707.35507439944
1,119792.04972538854
1,121597.3285665711
1,122441.48229723395
1,122031.27303817953
1,121347.4185
1,120220.99768945448
1,119034.39139298229
1,114983.14934211657
1,113495.10314014237
1,111761.51244031162
1,110099.46306310165
1,108853.76384248806
1,108174.27591067969
1,107677.9682709634
1,107420.2264615873
1,107268.56207271545
1,106851.66168767816
1,106415.78701966366
1,106269.96056572485
1,106166.86059514357
1,105925.17985416998
1,223006.92378909147
1,224992.26439422448
1,225769.72388805408
1,224922.7985507424
1,222264.9293239763
1,217912.78025934243
1,211603.46306449993
1,180644.9072476105
1,167508.53291841783
1,154397.15312589201
1,155429.15878647694
1,161847.27657352798
1,168542.82378742468
1,174922.09993609425
1,180631.4162275058
1,185054.18539650366
1,188095.15294997636
1,189736.34414043569
1,190131.71171315134
1,189721.62421478695
1,189262.22390360985
1,189470.73772819518
1,190687.6739790002
1,192887.51344550189
1,203435.3529841956
1,204755.0319207863
1,205257.3650675765
1,204907.83415038406
1,203626.29954568503
1,201365.69325171533
1,197838.3485798833
1,193262.99333159468
1,187548.31388444506
1,180829.32871754354
1,172993.56074072703
1,164623.8213305443
1,156391.51658876814
1,161096.1523023128
1,158936.7303724686
1,155138.9186554192
1,149701.80235554543
1,142895.8168141054
1,135091.5681507109
1,127610.27686597583
1,121723.11648509341
1,118652.34059660122
1,118187.70772197699
1,119396.65720169613
1,120490.21526374419
1,121469.91694389346
1,122074.50882184744
1,122050.60912468594
1,122186.54084399907
1,122072.34652173745
1,121831.05519777912
1,119406.19468349972
1,118055.82747342908
1,116430.55781245469
1,114752.68807174683
1,113358.27453674171
1,112457.06536374953
1,110685.61110563751
1,110183.38278621541
1,218474.03326028716
1,220880.72016816592
1,222362.51638433745
1,222455.1236439961
1,220804.56606106984
1,217375.51756656315
1,212179.26726769347
1,205222.15473781253
1,172755.68482123784
1,159781.83279647506
1,147827.4441510695
1,161516.88773920562
1,169100.53168586767
1,177082.6157601571
1,184332.11076892476
1,190459.5604083784
1,195255.55155216844
1,198697.48984845454
1,200936.8143136547
1,202365.4038664923
1,203520.44682430685
1,204839.64720905418
1,206484.31725565065
1,208424.66125390702
1,210552.05298970488
1,213780.04010884787
1,214554.4932301473
1,214502.95919435815
1,213565.24304475673
1,211678.50352263538
1,208733.69496673925
1,204725.67328797583
1,199332.55737553284
1,192854.55753747112
1,185303.6003
1,176498.58060128303
1,166981.18470180398
1,161401.9132528742
1,161455.87667809761
1,159884.79875800814
1,156827.52246285687
1,152365.24813462605
1,146691.9799741793
1,140296.9488554886
1,133690.0414377263
1,128237.90860385488
1,124398.21390203941
1,122322.5574718105
1,121359.81470407842
1,121285.6265170057
1,121206.5272125657
1,123028.35075551123
1,124107.85435155164
1,124922.9727017495
1,125419.73822860543
1,124118.52313522092
1,122926.2334546543
1,121418.39788564005
1,119788.80537329402
1,118360.81089176373
1,117258.17441005408
1,206717.45493690803
1,207803.59157860882
1,212863.8855812828
1,215609.10122977846
1,217613.38911885113
1,218466.06571978526
1,217777.22
1,215289.40522552282
1,210972.1501631535
1,205022.74897459676
1,197392.60599003907
1,170763.9244165662
1,179558.80656178418
1,187939.26767703463
1,195551.28611842732
1,201832.42825853612
1,206815.82104469548
1,210613.85286021896
1,213550.44842880033
1,215974.3736980497
1,218139.33836899287
1,220114.87463854454
1,221878.6575728595
1,223327.4473552887
1,224289.50460223938
1,224598.12755374302
1,224112.3702
1,222705.08532124033
1,220306.14322629373
1,216842.68579371952
1,212219.18388632036
1,206334.04990834068
1,199171.0656149096
1,190766.7769835279
1,181170.49776802116
1,170515.5429508901
1,156826.32061494555
1,159637.81418516315
1,160871.08367379333
1,160634.9808687583
1,158839.8334946152
1,155778.3955591508
1,151668.49490362985
1,146841.84660248447
1,141676.48219637581
1,136758.09038363208
1,132736.97430766572
1,129524.19579688091
1,127042.41444570843
1,124970.78264026086
1,123751.16334799652
1,122978.43139707374
1,126054.00637461501
1,127763.16957777238
1,129094.3182217546
1,128898.16424758962
1,127774.47019195993
1,126381.5466364802
1,124871.51167151734
1,123515.42349215754
1,122395.4007604155
1,121458.20220363402
1,200430.3425119422
1,201273.73267549434
1,203349.20875682647
1,206176.3543217445
1,209149.84504156568
1,211612.44648002976
1,213051.63037174538
1,213155.0795572256
1,211639.49879563463
1,208256.42147585744
1,203096.60281499336
1,196335.31354011234
1,187865.25945603137
1,173440.6284
1,182629.91434186065
1,191877.6767260845
1,200373.64430790942
1,207772.6253797628
1,213932.92090619696
1,218939.85394880667
1,223002.26325660184
1,226342.00605480652
1,229105.91890564156
1,231310.84890328356
1,232921.7441480524
1,233869.9849496979
1,234053.56040548903
1,233374.9676254513
1,231729.20799159235
1,229129.72038648766
1,225199.44254568688
1,220206.24050677745
1,214051.94068521936
1,206330.1659094224
1,197364.60653833483
1,187090.4034648599
1,175600.4918
1,156261.41091390318
1,158555.86658393967
1,159631.96473230945
1,159497.36909427767
1,158166.47308172946
1,155914.05058073718
1,153021.0734024414
1,149569.10001142562
1,145929.30914395503
1,142155.8397659176
1,138541.14436207188
1,135142.19254627053
1,131956.97280374935
1,129207.47724285626
1,127537.01477154643
1,126853.45688078822
1,131422.77517309258
1,133218.59274725828
1,134472.1450942638
1,133693.69907255255
1,132595.62772261992
1,131328.42144772416
1,129979.7120545174
1,128741.16922347515
1,127726.42395091605
1,126907.1144976308
1,193002.49061532982
1,193508.7782524381
1,195603.8828213198
1,198521.1092097895
1,201660.1392897622
1,204481.82832070193
1,206436.3892667187
1,207144.5115041565
1,206406.1913342527
1,203992.3991763882
1,199687.66097341312
1,193613.70394459175
1,185948.45539894994
1,176526.76624505233
1,177023.24388921686
1,186143.24084144406
1,195723.56508749013
1,204798.30298064926
1,212924.83802841455
1,219903.7614
1,225701.7675634825
1,230555.43102378806
1,234520.46636950015
1,237645.45041312152
1,239956.58201827822
1,241397.21880830926
1,241901.61351397762
1,241419.39778982935
1,239866.5566286624
1,237188.18870945188
1,233283.9204655137
1,228151.13158842103
1,221736.7702187152
1,213976.22554195937
1,204794.14822635273
1,194246.86036856382
1,182497.91100435145
1,169338.8417928079
1,155797.04074683416
1,152326.2519057624
1,154813.2371746571
1,156496.2035239491
1,157483.10177057612
1,157792.5155650358
1,157347.86148054802
1,156360.31262995818
1,154861.0546066726
1,152887.88360017023
1,150305.86369409322
1,147171.39772413278
1,143863.47695038826
1,140300.81064430554
1,136904.87437590997
1,134118.16395339018
1,138294.79432006623
1,139762.09252133762
1,140598.7836231272
1,138576.9851186496
1,137457.14303564388
1,136271.53306792234
1,135049.13885904662
1,133975.9096314427
1,133054.45225968954
1,132291.64349154424
1,184978.3189143247
1,186869.0676894235
1,190058.00872024495
1,193448.8700109588
1,196500.8295989669
1,198781.88299980067
1,200053.48256938808
1,199878.83628420086
1,198214.2032138677
1,194833.02282291866
1,189544.81023121247
1,182435.53386317272
1,173657.54281113294
1,174902.02768436648
1,181080.0934479432
1,189732.37855736946
1,199239.47650502424
1,208508.30566072845
1,216992.75566027802
1,224422.62329885812
1,230727.58113685003
1,235976.18035871023
1,240271.43018898912
1,243588.69867510497
1,245904.3337339774
1,247131.14969127093
1,247234.32142863725
1,246227.60574333512
1,243853.68186225538
1,240280.01359378648
1,235351.24100200957
1,229111.21409913705
1,221503.4377001178
1,212503.46415484571
1,202116.7621674538
1,190393.40078842515
1,177509.88907851788
1,163925.2511665133
1,150955.6306756967
1,152005.38226725062
1,153024.77367536514
1,153798.37336060815
1,154556.23243656295
1,155300.66034956972
1,155832.12217827892
1,156138.03748572982
1,156022.06490996387
1,155244.65939846943
1,153569.0869624481
1,151036.36763212894
1,148075.56999230912
1,144904.86463894803
1,141914.78938225488
1,146378.32084887644
1,146650.24548281962
1,144423.77687941142
1,143210.5543331802
1,142065.7584869716
1,140924.63284746333
1,139795.53709053274
1,138778.9028225692
1,137913.11436433814
1,177815.35104188466
1,180889.04449372404
1,184724.10988165735
1,188053.57657321583
1,190556.60350973648
1,192102.4850692998
1,192388.40752150555
1,191233.35644609263
1,188581.86340573084
1,184210.72543180082
1,177834.76557265728
1,169536.97407040608
1,179238.8264012673
1,178437.17600733228
1,180177.55308782883
1,185307.1988101997
1,193151.88447413506
1,202185.18781880656
1,211163.05212827292
1,219746.73715271434
1,227286.03579135437
1,233751.55671228855
1,239166.5495398784
1,243538.4545867308
1,246852.2999681488
1,249047.64829012903
1,250009.2161997049
1,249723.0205283552
1,248135.86712196365
1,245208.13812689032
1,240914.23263126254
1,235189.954
1,228190.8697148843
1,219750.76380951944
1,209976.7893089299
1,198807.61313442176
1,186689.27026362714
1,173917.4760847502
1,161572.01422368467
1,144570.92782735376
1,152551.99316844717
1,151799.8016299284
1,151274.7398598539
1,151355.09330874425
1,152171.18288244284
1,153411.74223585665
1,154793.70862931895
1,155820.95676909486
1,156085.62251288412
1,155268.71590785834
1,153487.6061000282
1,151264.78191882212
1,148938.7208960166
1,147095.87366672073
1,152431.36895193774
1,152138.02748941715
1,147427.76270445206
1,146277.84908267792
1,145131.09910626823
1,144077.34899633782
1,143102.32805942657
1,142228.61427194026
1,171888.5677319218
1,175561.30997970767
1,179478.79391627616
1,182168.60632347158
1,183708.25299117694
1,184198.86115302873
1,183420.33907731858
1,181226.01223382694
1,177567.08983360237
1,172157.19375777803
1,164611.8531115897
1,154847.20331183044
1,185953.10381135158
1,184684.45709227078
1,185572.2966214592
1,189549.43627425816
1,196286.0065
1,204483.58115280184
1,212909.47733540135
1,221146.98442357106
1,228457.51954167098
1,234771.9281356821
1,240012.23351919345
1,244290.42389720416
1,247431.06265887865
1,249391.9014522514
1,250073.2055538854
1,249411.21588999222
1,247391.1328992484
